"","recording","site_name","playlist","time","date","MANUAL_MATCH","template","threshold","identifikators","PM_MATCH","validated_fragment"
"5441","20250824_060000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5442","20250824_060000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5443","20250824_060000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5444","20250824_060000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5445","20250824_060000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5446","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.1",NA,NA
"5447","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.2",NA,NA
"5448","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.3",NA,NA
"5449","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.1",NA,NA
"5450","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5451","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5452","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5453","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5454","20250824_060000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5455","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.1",NA,NA
"5456","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.2",NA,NA
"5457","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.3",NA,NA
"5458","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.1",NA,NA
"5459","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5460","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5461","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5462","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5463","20250824_060000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5464","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.1",NA,NA
"5465","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.2",NA,NA
"5466","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_0.5 sec_0.3",NA,NA
"5467","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.1",NA,NA
"5468","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5469","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5470","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5471","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5472","20250824_060000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","7_ZdzE05_KZP_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5473","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.1",NA,NA
"5474","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.2",NA,NA
"5475","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.3",NA,NA
"5476","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.1",NA,NA
"5477","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5478","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5479","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5480","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5481","20250824_060000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","8_ZdzE09_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5482","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.1",NA,NA
"5483","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.2",NA,NA
"5484","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"0.5 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_0.5 sec_0.3",NA,NA
"5485","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.1",NA,NA
"5486","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.2",NA,NA
"5487","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"1.0 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_1.0 sec_0.3",NA,NA
"5488","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.1","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.1",NA,NA
"5489","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.2","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.2",NA,NA
"5490","20250824_060000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_1",06:00:00,2025-08-24,0,"2.0 sec","0.3","9_ZdzE01_DA_480_part_1_2025-08-24_06:00:00_2.0 sec_0.3",NA,NA
"5491","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5492","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5493","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5494","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5495","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5496","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5497","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5498","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5499","20250824_063000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","1_AiAu03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5500","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5501","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5502","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5503","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5504","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5505","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5506","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5507","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5508","20250824_063000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","10_ZdzE06_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5509","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5510","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5511","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5512","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5513","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5514","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5515","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5516","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5517","20250824_063000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5518","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5519","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5520","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5521","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5522","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5523","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5524","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5525","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5526","20250824_063000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5527","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5528","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5529","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5530","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5531","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5532","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5533","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5534","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5535","20250824_063000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5536","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5537","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5538","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5539","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5540","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5541","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5542","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5543","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5544","20250824_063000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","5_ZdzE03_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5545","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5546","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
"5547","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.3",NA,NA
"5548","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.1",NA,NA
"5549","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.2",NA,NA
"5550","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"1.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_1.0 sec_0.3",NA,NA
"5551","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.1","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.1",NA,NA
"5552","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.2","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.2",NA,NA
"5553","20250824_063000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_1",06:30:00,2025-08-24,0,"2.0 sec","0.3","6_ZdzE07_KZP_480_part_1_2025-08-24_06:30:00_2.0 sec_0.3",NA,NA
"5554","20250824_063000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.1","7_ZdzE05_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.1",NA,NA
"5555","20250824_063000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_1",06:30:00,2025-08-24,0,"0.5 sec","0.2","7_ZdzE05_KZP_480_part_1_2025-08-24_06:30:00_0.5 sec_0.2",NA,NA
